# Distance(km)    Depth(km)    Pressure(bar)    Vs(km/s)
1900.245710    72.500000    24948.422176    4.320080
1944.458870    72.500000    24948.422176    4.344540
1988.672027    72.500000    24948.422176    4.360340
2032.885231    72.500000    24948.422176    4.377110
2077.098534    72.500000    24948.422176    4.413410
2121.311988    72.500000    24948.422176    4.466480
2125.152738    72.500000    24948.422176    4.443950
2169.344426    72.500000    24948.422176    4.495560
2213.536001    72.500000    24948.422176    4.531520
2257.727519    72.500000    24948.422176    4.548430
2301.919035    72.500000    24948.422176    4.542680
2346.110604    72.500000    24948.422176    4.529030
2390.302282    72.500000    24948.422176    4.507590
2434.494123    72.500000    24948.422176    4.501950
2394.158800    72.500000    24948.422176    4.482890
2438.326779    72.500000    24948.422176    4.486680
2482.494609    72.500000    24948.422176    4.478420
2526.662351    72.500000    24948.422176    4.470570
2570.830065    72.500000    24948.422176    4.496840
2614.997811    72.500000    24948.422176    4.569890
2659.165648    72.500000    24948.422176    4.627750
2663.027537    72.500000    24948.422176    4.617450
22.144511    73.000000    25115.572697    nan
66.433551    73.000000    25115.572697    nan
110.722646    73.000000    25115.572697    nan
155.011833    73.000000    25115.572697    nan
199.301148    73.000000    25115.572697    nan
247.434266    73.000000    25115.572697    nan
291.712722    73.000000    25115.572697    nan
335.991046    73.000000    25115.572697    nan
380.269277    73.000000    25115.572697    nan
424.547455    73.000000    25115.572697    nan
468.825618    73.000000    25115.572697    nan
513.103805    73.000000    25115.572697    nan
557.382054    73.000000    25115.572697    nan
601.660404    73.000000    25115.572697    nan
645.938894    73.000000    25115.572697    nan
694.054920    73.000000    25115.572697    4.478300
738.320277    73.000000    25115.572697    4.493550
782.585522    73.000000    25115.572697    4.488090
826.850697    73.000000    25115.572697    4.477770
871.115844    73.000000    25115.572697    4.456500
915.381002    73.000000    25115.572697    4.427920
959.646214    73.000000    25115.572697    4.389620
1003.911520    73.000000    25115.572697    4.323720
1048.176963    73.000000    25115.572697    4.258730
1052.028010    73.000000    25115.572697    4.246950
1096.278320    73.000000    25115.572697    4.212470
1140.528479    73.000000    25115.572697    4.178850
1184.778531    73.000000    25115.572697    4.153360
1229.028520    73.000000    25115.572697    4.119920
1273.278491    73.000000    25115.572697    4.123080
1317.528487    73.000000    25115.572697    4.141990
1361.778553    73.000000    25115.572697    4.161340
1406.028733    73.000000    25115.572697    4.154810
1454.120281    73.000000    25115.572697    4.166620
1498.353139    73.000000    25115.572697    4.132630
1542.585877    73.000000    25115.572697    4.124610
1586.818542    73.000000    25115.572697    4.134120
1631.051181    73.000000    25115.572697    4.153540
1675.283842    73.000000    25115.572697    4.188120
1719.516573    73.000000    25115.572697    4.229160
1763.749420    73.000000    25115.572697    4.266190
1767.605696    73.000000    25115.572697    4.267860
1811.819174    73.000000    25115.572697    4.287080
1856.032495    73.000000    25115.572697    4.300790
1900.245710    73.000000    25115.572697    4.323170
1944.458870    73.000000    25115.572697    4.346640
1988.672027    73.000000    25115.572697    4.362150
2032.885231    73.000000    25115.572697    4.379070
2077.098534    73.000000    25115.572697    4.415730
2121.311988    73.000000    25115.572697    4.468580
2125.152738    73.000000    25115.572697    4.445730
2169.344426    73.000000    25115.572697    4.497350
2213.536001    73.000000    25115.572697    4.533360
2257.727519    73.000000    25115.572697    4.550230
2301.919035    73.000000    25115.572697    4.544630
2346.110604    73.000000    25115.572697    4.531050
2390.302282    73.000000    25115.572697    4.510100
2434.494123    73.000000    25115.572697    4.504370
2394.158800    73.000000    25115.572697    4.485240
2438.326779    73.000000    25115.572697    4.489130
2482.494609    73.000000    25115.572697    4.481080
2526.662351    73.000000    25115.572697    4.474320
2570.830065    73.000000    25115.572697    4.502280
2614.997811    73.000000    25115.572697    4.573950
2659.165648    73.000000    25115.572697    4.631270
2663.027537    73.000000    25115.572697    4.619170
22.144511    73.500000    25282.723219    nan
66.433551    73.500000    25282.723219    nan
110.722646    73.500000    25282.723219    nan
155.011833    73.500000    25282.723219    nan
199.301148    73.500000    25282.723219    nan
247.434266    73.500000    25282.723219    nan
291.712722    73.500000    25282.723219    nan
335.991046    73.500000    25282.723219    nan
380.269277    73.500000    25282.723219    nan
424.547455    73.500000    25282.723219    nan
468.825618    73.500000    25282.723219    nan
513.103805    73.500000    25282.723219    nan
557.382054    73.500000    25282.723219    nan
601.660404    73.500000    25282.723219    nan
645.938894    73.500000    25282.723219    nan
694.054920    73.500000    25282.723219    4.476860
738.320277    73.500000    25282.723219    4.492680
782.585522    73.500000    25282.723219    4.487140
826.850697    73.500000    25282.723219    4.477340
871.115844    73.500000    25282.723219    4.456530
915.381002    73.500000    25282.723219    4.428320
959.646214    73.500000    25282.723219    4.391360
1003.911520    73.500000    25282.723219    4.327610
1048.176963    73.500000    25282.723219    4.264490
1052.028010    73.500000    25282.723219    4.258760
1096.278320    73.500000    25282.723219    4.218280
1140.528479    73.500000    25282.723219    4.182050
1184.778531    73.500000    25282.723219    4.155800
1229.028520    73.500000    25282.723219    4.122260
1273.278491    73.500000    25282.723219    4.125260
1317.528487    73.500000    25282.723219    4.144370
1361.778553    73.500000    25282.723219    4.164040
1406.028733    73.500000    25282.723219    4.158000
1454.120281    73.500000    25282.723219    4.172250
1498.353139    73.500000    25282.723219    4.135960
1542.585877    73.500000    25282.723219    4.126420
1586.818542    73.500000    25282.723219    4.135630
1631.051181    73.500000    25282.723219    4.155310
1675.283842    73.500000    25282.723219    4.190240
1719.516573    73.500000    25282.723219    4.231710
1763.749420    73.500000    25282.723219    4.269280
1767.605696    73.500000    25282.723219    4.270420
1811.819174    73.500000    25282.723219    4.289820
1856.032495    73.500000    25282.723219    4.303650
1900.245710    73.500000    25282.723219    4.326080
1944.458870    73.500000    25282.723219    4.349610
1988.672027    73.500000    25282.723219    4.364880
2032.885231    73.500000    25282.723219    4.381730
2077.098534    73.500000    25282.723219    4.417900
2121.311988    73.500000    25282.723219    4.470470
2125.152738    73.500000    25282.723219    4.447570
2169.344426    73.500000    25282.723219    4.498950
2213.536001    73.500000    25282.723219    4.535140
2257.727519    73.500000    25282.723219    4.552090
2301.919035    73.500000    25282.723219    4.546860
2346.110604    73.500000    25282.723219    4.533400
2390.302282    73.500000    25282.723219    4.513070
2434.494123    73.500000    25282.723219    4.507190
2394.158800    73.500000    25282.723219    4.487920
2438.326779    73.500000    25282.723219    4.492010
2482.494609    73.500000    25282.723219    4.484350
2526.662351    73.500000    25282.723219    4.477580
2570.830065    73.500000    25282.723219    4.505630
2614.997811    73.500000    25282.723219    4.576200
2659.165648    73.500000    25282.723219    4.632990
2663.027537    73.500000    25282.723219    4.619450
22.144511    74.000000    25449.873741    nan
66.433551    74.000000    25449.873741    nan
110.722646    74.000000    25449.873741    nan
155.011833    74.000000    25449.873741    nan
199.301148    74.000000    25449.873741    nan
247.434266    74.000000    25449.873741    nan
291.712722    74.000000    25449.873741    nan
335.991046    74.000000    25449.873741    nan
380.269277    74.000000    25449.873741    nan
424.547455    74.000000    25449.873741    nan
468.825618    74.000000    25449.873741    nan
513.103805    74.000000    25449.873741    nan
557.382054    74.000000    25449.873741    nan
601.660404    74.000000    25449.873741    nan
645.938894    74.000000    25449.873741    nan
694.054920    74.000000    25449.873741    4.474270
738.320277    74.000000    25449.873741    4.491080
782.585522    74.000000    25449.873741    4.485420
826.850697    74.000000    25449.873741    4.476170
871.115844    74.000000    25449.873741    4.456000
915.381002    74.000000    25449.873741    4.428160
959.646214    74.000000    25449.873741    4.392490
1003.911520    74.000000    25449.873741    4.330530
1048.176963    74.000000    25449.873741    4.269400
1052.028010    74.000000    25449.873741    4.268750
1096.278320    74.000000    25449.873741    4.223350
1140.528479    74.000000    25449.873741    4.185480
1184.778531    74.000000    25449.873741    4.158920
1229.028520    74.000000    25449.873741    4.125460
1273.278491    74.000000    25449.873741    4.128300
1317.528487    74.000000    25449.873741    4.147080
1361.778553    74.000000    25449.873741    4.167590
1406.028733    74.000000    25449.873741    4.162840
1454.120281    74.000000    25449.873741    4.182790
1498.353139    74.000000    25449.873741    4.141640
1542.585877    74.000000    25449.873741    4.128980
1586.818542    74.000000    25449.873741    4.136930
1631.051181    74.000000    25449.873741    4.156850
1675.283842    74.000000    25449.873741    4.192180
1719.516573    74.000000    25449.873741    4.234070
1763.749420    74.000000    25449.873741    4.272070
1767.605696    74.000000    25449.873741    4.272940
1811.819174    74.000000    25449.873741    4.292670
1856.032495    74.000000    25449.873741    4.306530
1900.245710    74.000000    25449.873741    4.329120
1944.458870    74.000000    25449.873741    4.352490
1988.672027    74.000000    25449.873741    4.367810
2032.885231    74.000000    25449.873741    4.384210
2077.098534    74.000000    25449.873741    4.419980
2121.311988    74.000000    25449.873741    4.472180
2125.152738    74.000000    25449.873741    4.449150
2169.344426    74.000000    25449.873741    4.500480
2213.536001    74.000000    25449.873741    4.536910
2257.727519    74.000000    25449.873741    4.554050
2301.919035    74.000000    25449.873741    4.549090
2346.110604    74.000000    25449.873741    4.535370
2390.302282    74.000000    25449.873741    4.515170
2434.494123    74.000000    25449.873741    4.508880
2394.158800    74.000000    25449.873741    4.490010
2438.326779    74.000000    25449.873741    4.494140
2482.494609    74.000000    25449.873741    4.486760
2526.662351    74.000000    25449.873741    4.480140
2570.830065    74.000000    25449.873741    4.507720
2614.997811    74.000000    25449.873741    4.577730
